frame_index,total_objects,median_motion
1025,185,-0.00025830010417848825
1026,165,-0.0012386022135615349
1027,150,-0.0014669096563011408
1028,181,-0.004277006722986698
1029,168,-0.005674560554325581
1030,166,-0.005354000721126795
1031,193,-0.006408096291124821
1032,198,-2.6427229386172257e-05
1033,193,0.0007876181043684483
1034,166,0.001251314883120358
1035,188,0.0011646484490484
1036,191,0.00013762814342044294
1037,182,-6.049811054253951e-05
1038,186,0.004483513999730349
1039,206,0.06663276255130768
1040,201,0.08584713935852051
1041,191,0.1028868556022644
1042,178,0.12394888699054718
1043,167,0.11654278635978699
1044,190,0.07218392193317413
1045,186,0.02472570911049843
1046,181,0.08152598142623901
1047,188,0.06374238431453705
1048,175,0.016163675114512444
1049,177,0.002233984414488077
1050,184,0.0017950665205717087
1051,183,0.07385788857936859
1052,191,0.06484571844339371
1053,181,0.044347528368234634
1054,183,0.057131078094244
1055,158,0.07605460286140442
1056,182,0.055498622357845306
1057,207,0.03133483603596687
1058,205,0.029205869883298874
1059,168,0.047735415399074554
1060,197,0.03910817950963974
1061,189,0.013924744911491871
1062,205,0.011621266603469849
1063,217,0.0004907733527943492
1064,206,0.00014777350588701665
1065,202,0.0021932318340986967
1066,200,0.020968817174434662
1067,212,0.019138488918542862
1068,189,-0.00010089744318975136
1069,230,-0.0035742628388106823
1070,197,-0.00025851005921140313
1071,212,-2.587078051874414e-05
1072,208,0.00025015673600137234
1073,206,0.004088186658918858
1074,219,0.027667492628097534
1075,207,0.0019670831970870495
1076,233,0.0002448835875838995
1077,216,0.01221011858433485
1078,214,0.07979002594947815
1079,219,0.1424655020236969
1080,235,0.14740893244743347
1081,210,0.17378753423690796
1082,223,0.2935921549797058
1083,212,0.3219042420387268
1084,207,0.35098034143447876
1085,211,0.40515977144241333
1086,196,0.4485689401626587
1087,208,0.3842352628707886
1088,223,0.41775810718536377
1089,197,0.43356865644454956
1090,194,0.4326118230819702
1091,197,0.42255276441574097
1092,222,0.46199220418930054
1093,197,0.5891190767288208
1094,190,0.7988262176513672
1095,181,0.9822163581848145
1096,193,1.0634738206863403
1097,180,0.8855395317077637
1098,186,0.5398603677749634
1099,188,0.0011394115863367915
1100,176,-5.6095756008289754e-05
1101,211,-0.00012811576016247272
1102,238,-0.1415037214756012
1103,235,-0.3408547639846802
1104,201,-0.31877630949020386
1105,221,-0.5967609882354736
1106,202,-0.625166654586792
1107,212,0.2312467247247696
1108,215,0.5240192413330078
1109,221,0.46072855591773987
1110,201,0.5506314635276794
1111,196,0.7189491987228394
1112,183,0.7869594097137451
1113,171,0.5449295043945312
1114,195,0.046408988535404205
1115,194,0.015820279717445374
1116,182,0.10965026915073395
1117,176,0.03843550384044647
1118,215,0.02181389555335045
1119,171,0.0729183554649353
1120,217,0.17033571004867554
1121,203,0.19287633895874023
1122,183,0.2433525025844574
1123,206,0.3275660276412964
1124,237,0.4125480353832245
1125,196,0.564124584197998
1126,227,0.5988203883171082
1127,215,0.7016283273696899
1128,235,0.6517125368118286
1129,200,0.738871693611145
1130,207,0.9934340715408325
1131,218,1.2289763689041138
1132,191,1.3775925636291504
1133,195,1.4760777950286865
1134,199,1.4042911529541016
1135,204,1.2469924688339233
1136,187,1.192241907119751
1137,196,1.4859375953674316
1138,193,1.7002977132797241
1139,179,1.8270900249481201
1140,188,1.7925080060958862
1141,190,1.800311803817749
1142,186,1.5922528505325317
1143,180,1.4345734119415283
1144,179,1.4379161596298218
1145,164,1.3273558616638184
1146,170,0.9805970191955566
1147,199,0.6645069122314453
1148,211,0.5844647884368896
1149,194,0.6664384007453918
1150,184,0.5519455671310425
1151,219,0.3803713023662567
1152,192,0.27347227931022644
1153,203,0.24675048887729645
1154,202,0.2420211136341095
1155,202,0.29703202843666077
1156,205,0.38950952887535095
1157,213,0.4663916230201721
1158,207,0.5296750068664551
1159,203,0.46655991673469543
1160,225,0.4530588984489441
1161,202,0.42251914739608765
1162,201,0.4353175163269043
1163,202,0.3640378713607788
1164,230,0.25151699781417847
1165,217,0.13433150947093964
1166,219,0.11111685633659363
1167,210,0.17769429087638855
1168,213,0.19967010617256165
1169,227,0.10458604991436005
1170,198,0.09198230504989624
1171,211,0.12154372781515121
1172,219,0.15947449207305908
1173,222,0.19411075115203857
1174,201,0.2299356460571289
1175,243,0.07579272985458374
1176,230,-0.022566642612218857
1177,243,-0.03679325431585312
1178,227,0.04532235860824585
1179,242,0.0042527541518211365
1180,237,-0.01815066859126091
1181,246,-0.008174143731594086
1182,213,0.006718204356729984
1183,232,-0.023108672350645065
1184,234,-0.006699292920529842
1185,220,0.08780551701784134
1186,224,0.12543301284313202
1187,200,0.015652306377887726
1188,199,-0.009939637035131454
1189,213,0.0036336607299745083
1190,193,0.026553267613053322
1191,199,-0.0022836674470454454
1192,201,-0.04136551171541214
1193,195,-0.0005558734992519021
1194,170,-0.17462816834449768
1195,191,-0.09948620200157166
1196,211,-0.0061713955365121365
1197,182,0.004496127367019653
1198,178,-0.0074362196028232574
1199,176,-0.020464736968278885
1200,219,-0.011847374960780144
1201,197,0.0038810644764453173
1202,187,-0.013671750202775002
1203,171,-0.019015293568372726
1204,188,0.04568645730614662
1205,145,0.10769131779670715
1206,180,-0.0008902770932763815
1207,177,-0.012495624832808971
1208,185,0.14370745420455933
1209,189,0.1919662356376648
1210,159,0.16879461705684662
1211,191,0.12746325135231018
1212,174,0.12995240092277527
1213,153,0.15829181671142578
1214,155,0.3710610568523407
1215,134,0.7299398183822632
1216,143,0.6935677528381348
1217,139,0.27983853220939636
1218,138,0.28349465131759644
1219,133,0.3942774832248688
1220,124,0.5290767550468445
1221,132,0.6100826263427734
1222,140,0.716700553894043
1223,136,0.8867184519767761
1224,113,0.9536694288253784
1225,110,1.0430344343185425
1226,112,1.1473488807678223
1227,124,1.1946614980697632
1228,104,1.199927568435669
1229,120,1.2241010665893555
1230,103,1.1456639766693115
1231,116,1.1480343341827393
1232,108,1.249464511871338
1233,96,1.2620049715042114
1234,102,1.1579420566558838
1235,92,1.139120101928711
1236,81,1.1416029930114746
1237,73,1.2017430067062378
1238,100,1.387738823890686
1239,87,1.364484429359436
1240,85,1.2506942749023438
1241,87,1.0192720890045166
1242,84,1.164414644241333
1243,84,1.2458409070968628
1244,64,1.3755064010620117
1245,72,1.389663577079773
1246,76,1.3092542886734009
1247,78,1.0264301300048828
1248,78,0.6660274267196655
1249,71,0.36310267448425293
1250,62,0.10497814416885376
1251,62,0.05088933929800987
1252,72,0.008515814319252968
1253,56,0.005290769971907139
1254,44,0.0018678845372051
1255,49,0.0023202793672680855
1256,58,0.001362467184662819
1257,48,0.0021382274571806192
1258,57,0.0024534976109862328
1259,41,0.002629075897857547
1260,49,0.0021133660338819027
1261,51,0.0029740286991000175
1262,37,0.004577308893203735
1263,52,0.0035046334378421307
1264,51,0.00404055742546916
1265,49,0.0019874947611242533
1266,40,0.003245372325181961
1267,52,0.003882391145452857
1268,40,0.0087776193395257
1269,46,0.04755541682243347
1270,51,0.07953168451786041
1271,44,0.05347439646720886
1272,44,0.022029150277376175
1273,40,0.00561682041734457
1274,50,0.005214547738432884
1275,55,0.002797770779579878
1276,51,0.00473707914352417
1277,42,0.0032724409829825163
1278,46,0.0020924885757267475
1279,43,0.004811294376850128
1280,40,0.0035217460244894028
1281,33,0.004928127862513065
1282,49,0.004796617664396763
1283,41,0.010099158622324467
1284,39,0.023469548672437668
1285,40,0.03750927001237869
1286,53,0.030931107699871063
1287,39,0.039360493421554565
1288,44,0.041609182953834534
1289,42,0.044423267245292664
1290,39,0.03673819825053215
1291,43,0.0389193519949913
1292,53,0.03472759574651718
1293,80,0.02484648860991001
1294,41,-0.025386609137058258
1295,36,1.5618162155151367
1296,32,1.1085760593414307
1297,36,0.02656218782067299
1298,33,0.018744301050901413
1299,35,0.7371317744255066
1300,43,1.0486180782318115
1301,46,0.4115428924560547
1302,32,0.2657356262207031
1303,25,0.1749308705329895
1304,21,0.11012215912342072
1305,20,0.08685123920440674
1306,52,0.08015080541372299
1307,33,0.36020463705062866
1308,22,0.2699652910232544
1309,24,0.3413533568382263
1310,29,0.3422277569770813
1311,26,0.4059720039367676
1312,35,0.6352759599685669
1313,40,1.8915367126464844
1314,42,1.3064639568328857
1315,51,1.611508846282959
1316,45,1.5095782279968262
1317,54,0.518993079662323
1318,72,-0.5762956142425537
1319,44,-0.987128496170044
1320,41,-1.4749059677124023
1321,41,-1.6038384437561035
1322,42,-1.7159085273742676
1323,47,-2.0758919715881348
1324,32,-1.8106017112731934
1325,43,-0.5836338400840759
1326,46,-0.06563711911439896
1327,71,-0.05412038415670395
1328,46,-0.05643954873085022
1329,35,-0.03466862440109253
1330,57,-0.0016744802705943584
1331,63,-0.009818251244723797
1332,58,0.0007043621735647321
1333,56,0.02617744915187359
1334,63,0.9206796884536743
1335,48,1.0574264526367188
1336,55,1.1844364404678345
1337,75,1.375706434249878
1338,85,1.263563871383667
1339,84,0.4764358699321747
1340,73,0.9735412001609802
1341,66,1.2356700897216797
1342,69,0.6553983688354492
1343,72,-0.2365870624780655
1344,80,-1.2237920761108398
1345,58,-1.1920487880706787
1346,70,-0.5428363084793091
1347,59,-0.6050786972045898
1348,71,-1.3177143335342407
1349,65,-0.9415582418441772
1350,72,-0.25370970368385315
1351,60,-0.144955113530159
1352,70,0.043236516416072845
1353,53,0.6888949871063232
1354,69,0.8115784525871277
1355,68,0.008529270067811012
1356,71,-0.3530522584915161
1357,61,-0.6387640833854675
1358,66,-0.6995933055877686
1359,80,-0.827109694480896
1360,73,-1.1976370811462402
1361,74,-1.7069008350372314
1362,74,-1.6996843814849854
1363,76,-1.908858299255371
1364,48,-2.5784969329833984
1365,52,-2.863459587097168
1366,48,-2.881730318069458
1367,60,-2.261706829071045
1368,59,-1.6175132989883423
1369,74,-1.1932270526885986
1370,73,-1.3397738933563232
1371,75,-1.3543226718902588
1372,83,-0.801385223865509
1373,78,-0.09785293787717819
1374,79,0.15593694150447845
1375,72,0.4539027810096741
1376,80,0.7902721762657166
1377,82,0.9456319808959961
1378,74,0.9358068704605103
1379,68,0.7833229899406433
1380,77,0.5991573333740234
1381,74,0.31952017545700073
1382,82,0.09823346138000488
1383,79,0.22164344787597656
1384,86,0.742567241191864
1385,82,0.9760679006576538
1386,92,0.730455756187439
1387,83,0.5465291142463684
1388,84,0.610278844833374
1389,78,0.6220725774765015
1390,90,0.422107458114624
1391,92,0.2120954990386963
1392,93,0.3926244080066681
1393,103,0.9126056432723999
1394,97,1.0960936546325684
1395,102,1.1408579349517822
1396,103,0.9850817918777466
1397,79,0.6417556405067444
1398,113,0.34324464201927185
1399,100,0.13346320390701294
1400,98,0.12671244144439697
1401,91,0.4626217484474182
1402,82,0.7342553734779358
1403,110,0.724638044834137
1404,108,5.900517408008454e-07
1405,108,0.37045177817344666
1406,92,-0.3066217601299286
1407,72,-0.7837822437286377
1408,88,-1.5817903280258179
1409,68,-1.8955085277557373
1410,90,-1.837634801864624
1411,74,-1.8341434001922607
1412,61,-1.9613951444625854
1413,74,-1.837721824645996
1414,106,0.34290748834609985
1415,81,1.659481406211853
1416,76,2.608241558074951
1417,86,1.3283958435058594
1418,91,1.159473180770874
1419,83,1.1529371738433838
1420,105,0.8790128231048584
1421,108,0.34474068880081177
1422,107,-0.009525114670395851
1423,108,0.07773779332637787
1424,102,0.35909730195999146
1425,118,0.5207439661026001
1426,113,0.739005446434021
1427,111,0.915286660194397
1428,104,0.6461548805236816
1429,117,0.09634929895401001
1430,110,-0.043443650007247925
1431,111,-0.3206450343132019
1432,109,-0.6901044845581055
1433,109,-0.7643756866455078
1434,98,-0.5005166530609131
1435,122,-0.2128719836473465
1436,129,-0.1804255247116089
1437,110,-0.06836376339197159
1438,100,-0.024881906807422638
1439,116,-0.0033441432751715183
1440,122,0.020356064662337303
1441,111,0.1347009241580963
1442,120,0.34310418367385864
1443,110,0.536117672920227
1444,100,0.8542407751083374
1445,92,1.0770959854125977
1446,87,1.126847267150879
1447,97,1.2249386310577393
1448,105,1.3224213123321533
1449,93,1.4786396026611328
1450,92,1.5710058212280273
1451,112,1.4869670867919922
1452,98,1.1912939548492432
1453,85,0.5700877904891968
1454,118,0.6432765126228333
1455,121,0.9692681431770325
1456,134,1.1568737030029297
1457,120,1.4327224493026733
1458,116,1.5772955417633057
1459,106,1.6468513011932373
1460,107,1.7050533294677734
1461,117,1.6815797090530396
1462,119,1.4588894844055176
1463,109,1.4265193939208984
1464,129,1.5070629119873047
1465,119,1.5909570455551147
1466,123,1.422196388244629
1467,115,0.9228878021240234
1468,110,0.418756902217865
1469,92,0.24107083678245544
1470,106,0.2067151814699173
1471,118,-0.00406684773042798
1472,95,-0.32082200050354004
1473,91,-1.0244799852371216
1474,85,-1.805161714553833
1475,76,-2.1061666011810303
1476,108,-1.4876458644866943
1477,112,-0.8583254814147949
1478,144,-0.44270819425582886
1479,136,-0.11416593939065933
1480,124,-0.004061464220285416
1481,131,-0.010631260462105274
1482,136,-0.02683418244123459
1483,134,-0.18779319524765015
1484,143,-0.46427518129348755
1485,158,-0.47220778465270996
1486,167,-0.26832687854766846
1487,175,-0.08185915648937225
1488,160,-0.09559715539216995
1489,151,-0.03938629478216171
1490,159,-0.10701185464859009
1491,159,-0.34298837184906006
1492,162,-0.04849010705947876
1493,173,-0.14857512712478638
1494,162,-0.09524725377559662
1495,173,-0.09247411787509918
1496,138,-0.08890807628631592
1497,139,-0.06556187570095062
1498,167,-0.074388787150383
1499,142,-0.0565653070807457
1500,144,-0.04635372385382652
1501,152,0.1939849853515625
1502,157,0.9110097885131836
1503,164,1.2076433897018433
1504,152,1.2577273845672607
1505,146,1.0957133769989014
1506,144,1.0002391338348389
1507,134,0.8250519037246704
1508,118,0.4392016530036926
1509,132,0.09045834094285965
1510,122,0.005491442512720823
1511,127,-0.00578681007027626
1512,132,0.014679042622447014
1513,134,0.0010184897109866142
1514,147,0.1384860873222351
1515,181,1.0107769966125488
1516,184,1.9092100858688354
1517,160,2.300527572631836
1518,183,2.377570629119873
1519,153,2.310412645339966
1520,165,2.2939376831054688
1521,162,2.254434108734131
1522,170,2.038311719894409
1523,187,1.899611473083496
1524,182,1.7857491970062256
1525,174,1.8749973773956299
1526,186,-1.9439901734585874e-05
1527,162,1.8982701301574707
1528,148,2.0020742416381836
1529,152,2.0932769775390625
1530,167,2.1643362045288086
1531,148,2.2775914669036865
1532,143,2.4434399604797363
1533,135,2.5224716663360596
1534,145,2.4500608444213867
1535,157,2.2516794204711914
1536,150,2.0001473426818848
1537,159,1.8937461376190186
1538,145,1.955618143081665
1539,158,1.9561774730682373
1540,158,2.0174331665039062
1541,129,2.005955696105957
1542,153,1.9162483215332031
1543,143,1.6859557628631592
1544,147,1.350510597229004
1545,135,1.7162559032440186
1546,127,2.0321543216705322
1547,143,1.9333593845367432
1548,158,1.6149516105651855
1549,160,1.3148884773254395
1550,133,1.0628252029418945
1551,121,0.47505974769592285
1552,137,0.12889358401298523
1553,148,0.10026953369379044
1554,142,0.20971548557281494
1555,137,0.6455456018447876
1556,164,0.982919454574585
1557,147,1.3502311706542969
1558,162,1.388134479522705
1559,170,1.4226486682891846
1560,163,1.7602782249450684
1561,162,1.9392770528793335
1562,180,1.949427604675293
1563,167,1.8778562545776367
1564,187,1.8725037574768066
1565,158,1.7837562561035156
1566,173,1.7965242862701416
1567,169,1.7571146488189697
1568,187,1.8153561353683472
1569,161,1.7184696197509766
1570,189,1.630037784576416
1571,160,1.6011230945587158
1572,172,1.581670880317688
1573,173,1.6599195003509521
1574,181,1.8593132495880127
1575,140,2.0134894847869873
1576,148,2.2329962253570557
1577,149,2.2135868072509766
1578,144,2.1799893379211426
1579,169,1.9373927116394043
1580,174,1.1733591556549072
1581,167,0.06098000332713127
1582,188,0.0057464526034891605
1583,162,0.01227419264614582
1584,177,0.12155885994434357
1585,179,0.41606393456459045
1586,164,1.1349246501922607
1587,187,1.7275567054748535
1588,167,1.5966358184814453
1589,189,1.6598458290100098
1590,210,1.5447440147399902
1591,198,1.4481532573699951
1592,176,1.4421896934509277
1593,188,1.5391337871551514
1594,189,1.6085162162780762
1595,203,1.7417612075805664
1596,195,1.8820757865905762
1597,185,1.8630506992340088
1598,181,1.9269758462905884
1599,190,1.9799336194992065
1600,177,2.1066513061523438
1601,190,2.2130913734436035
1602,171,2.315821409225464
1603,177,2.3409013748168945
1604,188,2.399428367614746
1605,166,2.442880153656006
1606,177,2.4633851051330566
1607,183,2.4544878005981445
1608,173,2.495439052581787
1609,163,2.387220859527588
1610,184,2.378308057785034
1611,192,2.347105026245117
1612,163,2.325188398361206
1613,175,2.259763717651367
1614,193,2.179471492767334
1615,186,2.0592098236083984
1616,198,1.8345919847488403
1617,199,1.651605486869812
1618,203,1.8326774835586548
1619,193,1.8018115758895874
1620,162,1.652305245399475
1621,189,1.6013996601104736
1622,192,1.4759944677352905
1623,173,1.2442010641098022
1624,197,1.081071138381958
1625,192,1.130144476890564
1626,210,1.376558542251587
1627,211,0.9402201175689697
1628,208,0.35201507806777954
1629,225,0.3198986053466797
1630,240,0.8579647541046143
1631,231,0.9560316801071167
1632,202,0.8506026268005371
1633,227,0.7890524864196777
1634,241,0.8072464466094971
1635,207,0.7783441543579102
1636,246,0.7475222945213318
1637,218,0.7948052287101746
1638,207,0.8658041954040527
1639,221,0.8846602439880371
1640,219,0.8268736600875854
1641,218,0.8384528756141663
1642,226,0.8154023885726929
1643,194,0.9281238317489624
1644,204,1.0467965602874756
1645,215,1.0857053995132446
1646,200,1.159844160079956
1647,212,1.0970501899719238
1648,207,5.513125529432727e-07
1649,190,0.5187140703201294
1650,221,0.17331984639167786
1651,177,0.37597864866256714
1652,200,0.9003363847732544
1653,213,1.0104739665985107
1654,191,0.9718281030654907
1655,189,1.0658446550369263
1656,187,0.5302578806877136
1657,189,0.15704412758350372
1658,185,0.32296645641326904
1659,174,0.5915651321411133
1660,171,0.7175487279891968
1661,179,1.0448631048202515
1662,170,1.0938529968261719
1663,206,0.6924869418144226
1664,200,0.5993104577064514
1665,173,0.985249400138855
1666,206,1.4292850494384766
1667,173,1.487576961517334
1668,162,1.5524775981903076
1669,185,1.4551970958709717
1670,170,1.2964558601379395
1671,173,1.2821474075317383
1672,204,1.174278736114502
1673,210,1.2186919450759888
1674,171,1.4513925313949585
1675,190,1.492124080657959
1676,154,1.5492019653320312
1677,173,2.0334768295288086
1678,181,2.4793591499328613
1679,170,2.3068864345550537
1680,183,1.898104190826416
1681,208,1.4992965459823608
1682,189,1.108276128768921
1683,188,0.963829755783081
1684,211,0.9608139395713806
1685,229,0.7371008396148682
1686,204,0.6241435408592224
1687,191,0.7621914148330688
1688,211,0.8208142518997192
1689,199,0.6897172927856445
1690,237,0.7361371517181396
1691,210,0.8121939897537231
1692,190,0.8491583466529846
1693,184,0.8423447608947754
1694,193,0.7505707144737244
1695,193,0.5489040613174438
1696,202,0.6380441188812256
1697,186,0.841503381729126
1698,206,0.676849365234375
1699,168,0.6307071447372437
1700,198,0.9134039878845215
1701,174,1.0455840826034546
1702,190,1.1006118059158325
1703,169,1.2194819450378418
1704,164,1.2622045278549194
1705,186,1.2292569875717163
1706,185,1.3109750747680664
1707,165,1.3966368436813354
1708,178,1.414750576019287
1709,170,1.3888049125671387
1710,161,1.4121170043945312
1711,197,1.4109506607055664
1712,188,1.3307727575302124
1713,199,1.2826579809188843
1714,186,1.0206966400146484
1715,196,0.5746363401412964
1716,200,0.297329306602478
1717,165,0.059718720614910126
1718,177,-0.08976554870605469
1719,174,-0.31038957834243774
1720,186,-0.23251064121723175
1721,193,0.029304854571819305
1722,197,0.44851988554000854
1723,192,0.9880210161209106
1724,199,1.3653162717819214
1725,160,1.9677181243896484
1726,152,2.3418819904327393
1727,159,2.337841272354126
1728,186,1.9714133739471436
1729,193,1.3660953044891357
1730,198,0.9744378924369812
1731,228,0.8029996156692505
1732,231,0.7661474943161011
1733,213,0.8353017568588257
1734,200,0.7812631130218506
1735,219,0.5088223814964294
1736,232,0.37922993302345276
1737,225,0.6380031108856201
1738,196,0.7931641340255737
1739,191,0.8906618356704712
1740,205,1.112774133682251
1741,207,1.0727663040161133
1742,222,0.8468639850616455
1743,194,0.6366172432899475
1744,216,0.21295996010303497
1745,222,-0.0974409431219101
1746,205,-0.29382699728012085
1747,206,-0.2242274284362793
1748,234,0.019121605902910233
1749,211,0.31250596046447754
1750,226,0.5924670100212097
1751,198,0.7251006364822388
1752,192,0.7740163803100586
1753,215,0.7086857557296753
1754,229,0.6791364550590515
1755,221,0.5350830554962158
1756,196,0.07713557779788971
1757,197,-0.0017619014251977205
1758,204,-0.006237956695258617
1759,219,0.0031311737839132547
1760,218,0.1232001930475235
1761,212,0.3943758010864258
1762,210,0.7541344165802002
1763,189,0.7757696509361267
1764,200,0.8185826539993286
1765,191,0.8817747831344604
1766,203,0.8798678517341614
1767,208,0.8519467711448669
1768,201,0.8141475915908813
1769,200,0.8736259937286377
1770,195,-5.245553893473698e-07
1771,185,1.0087993144989014
1772,183,1.091599702835083
1773,182,1.0717769861221313
1774,190,0.7567205429077148
1775,161,0.2858164310455322
1776,104,-1.285407304763794
1777,121,-2.812549352645874
1778,120,-2.1668901443481445
1779,178,-1.2405712604522705
1780,185,0.3759109079837799
1781,169,1.436739444732666
1782,180,2.111778736114502
1783,183,1.8546165227890015
1784,181,1.072490930557251
1785,186,0.5801839232444763
1786,202,0.408815860748291
1787,195,0.3758201003074646
1788,201,0.4845713675022125
1789,183,0.4379180073738098
1790,166,0.12058369815349579
1791,178,-0.0915410965681076
1792,182,-0.05733833461999893
1793,206,0.05876529961824417
1794,196,0.27279531955718994
1795,208,0.4332681894302368
1796,189,0.40254324674606323
1797,187,0.37278059124946594
1798,191,0.49934297800064087
1799,182,0.6009619235992432
1800,204,0.5375634431838989
1801,193,0.4416809678077698
1802,190,0.34060242772102356
1803,219,0.2680949866771698
1804,189,0.21697843074798584
1805,187,0.2018221765756607
1806,204,0.09002316743135452
1807,209,-0.002808982040733099
1808,188,-0.02427973598241806
1809,184,-0.2235701084136963
1810,184,-0.4032561779022217
1811,193,-0.3892456889152527
1812,205,-0.3342250883579254
1813,211,-0.19900447130203247
1814,207,-0.011692341417074203
1815,175,0.03528358042240143
1816,193,0.004562273621559143
1817,166,0.040545545518398285
1818,195,0.0530395470559597
1819,194,-0.028380699455738068
1820,194,-0.21521474421024323
1821,196,-0.21747145056724548
1822,189,-0.11504209786653519
1823,215,5.253962444839999e-05
1824,202,0.13690078258514404
1825,189,0.3361136317253113
1826,185,0.2954113483428955
1827,200,0.2808179259300232
1828,208,0.3936561048030853
1829,191,0.43485027551651
1830,197,0.2583417296409607
1831,207,0.021342627704143524
1832,216,-0.09449385106563568
1833,196,-0.057663410902023315
1834,221,0.10170924663543701
1835,184,0.46472159028053284
1836,203,0.6033220291137695
1837,188,0.6175196766853333
1838,187,0.3618004322052002
1839,212,0.08637120574712753
1840,206,0.10919681936502457
1841,219,0.07441868633031845
1842,215,0.007679672911763191
1843,202,-0.034493982791900635
1844,207,-0.324728399515152
1845,210,-0.36637115478515625
1846,233,-0.3166099786758423
1847,219,-0.391096830368042
1848,204,-0.40535277128219604
1849,214,-0.3805777430534363
1850,208,-0.42990678548812866
1851,188,-0.25934654474258423
1852,211,-0.14588746428489685
1853,198,-0.21952477097511292
1854,201,-0.13606220483779907
1855,220,-0.30317920446395874
1856,216,-0.5124459266662598
1857,199,-0.5081804990768433
1858,193,-0.5410927534103394
1859,209,-0.5688918828964233
1860,191,-0.5405290722846985
1861,208,-0.5329707860946655
1862,206,-0.46625930070877075
1863,207,-0.3810047209262848
1864,216,-0.4435562789440155
1865,209,-0.3552711606025696
1866,208,-0.26981592178344727
1867,208,-0.29501062631607056
1868,225,-0.240635484457016
1869,208,-0.2581673264503479
1870,240,-0.2690161466598511
1871,203,-0.07064008712768555
1872,228,-0.018803594633936882
1873,241,-0.048106394708156586
1874,221,-0.06959674507379532
1875,214,-0.11855299770832062
1876,195,-0.1492837369441986
1877,219,-0.10936160385608673
1878,229,-0.19729019701480865
1879,201,-0.21456612646579742
1880,214,-0.13777165114879608
1881,214,-0.11834847927093506
1882,224,-0.11451919376850128
1883,215,-0.020471608266234398
1884,225,-0.018297400325536728
1885,236,-0.10633483529090881
1886,231,-0.07443415373563766
1887,221,0.009072776883840561
1888,226,0.009270016103982925
1889,199,0.010726837441325188
1890,223,0.05793654918670654
1891,207,0.012188857421278954
1892,210,5.423557922767941e-07
1893,205,0.03504759445786476
1894,211,0.19991883635520935
1895,226,0.17287352681159973
1896,207,0.14666689932346344
1897,223,0.14058873057365417
1898,211,0.17413288354873657
1899,213,0.1333371102809906
1900,200,0.1551579087972641
1901,198,0.24266734719276428
1902,232,0.12078771740198135
1903,202,-0.020855434238910675
1904,227,-0.02279585227370262
1905,240,-0.0468452051281929
1906,210,-0.09259511530399323
1907,229,-0.09863190352916718
1908,229,-0.07040935009717941
1909,212,-0.11862392723560333
1910,247,-0.11942242085933685
1911,211,-0.04133928194642067
1912,224,-0.041549500077962875
1913,217,-0.046014100313186646
1914,231,-0.006909816060215235
1915,214,0.050534725189208984
1916,194,0.06186097115278244
1917,214,0.09645962715148926
1918,213,0.18497788906097412
1919,222,0.16371574997901917
1920,209,0.05255886912345886
1921,218,0.061085864901542664
1922,208,0.06032572314143181
1923,218,0.025106841698288918
1924,218,0.02120259404182434
1925,211,0.04670175909996033
1926,228,0.01513686217367649
1927,215,-0.04898788779973984
1928,223,-0.04491642117500305
1929,199,-0.03413043171167374
1930,210,-0.06741347163915634
1931,200,-0.08799389749765396
1932,200,-0.06325681507587433
1933,202,-0.043250009417533875
1934,190,-0.10616765916347504
1935,201,-0.18625444173812866
1936,208,-0.1817886233329773
1937,199,-0.20096732676029205
1938,195,-0.23502905666828156
1939,216,-0.2474052906036377
1940,207,-0.22792552411556244
1941,182,-0.2110649198293686
1942,184,-0.28496724367141724
1943,173,-0.32912343740463257
1944,188,-0.3535241484642029
1945,164,-0.32394474744796753
1946,189,-0.37838971614837646
1947,180,-0.41016942262649536
1948,166,-0.3944990038871765
1949,176,-0.34082871675491333
1950,179,-0.234332874417305
1951,184,-0.1703549027442932
1952,171,-0.10392844676971436
1953,172,-0.009116285480558872
1954,186,-0.010476537048816681
1955,168,-0.03404044359922409
1956,175,0.025183627381920815
1957,168,0.10968992859125137
1958,179,0.1745508909225464
1959,171,0.21736347675323486
1960,162,0.2454257309436798
1961,169,0.21720515191555023
1962,166,0.17197734117507935
1963,170,0.13657164573669434
1964,140,0.17055974900722504
1965,174,0.18409132957458496
1966,158,0.2706480920314789
1967,156,0.30035725235939026
1968,165,0.22092071175575256
1969,175,0.13713338971138
1970,162,0.1524668037891388
1971,172,0.18261702358722687
1972,167,0.22012701630592346
1973,165,0.20733757317066193
1974,182,0.10440560430288315
1975,155,0.03811292350292206
1976,180,0.02196476235985756
1977,176,0.022407330572605133
1978,161,0.007039345800876617
1979,149,-0.0006588444230146706
1980,139,-0.11729848384857178
1981,134,-0.23375841975212097
1982,142,-0.3140926659107208
1983,146,-0.3082461357116699
1984,139,-0.2885644733905792
1985,135,-0.28273820877075195
1986,139,-0.29948103427886963
1987,147,-0.264110803604126
1988,130,-0.18179664015769958
1989,148,-0.14436587691307068
1990,148,-0.1248331218957901
1991,148,-0.10557673871517181
1992,135,-0.05105045437812805
1993,137,-0.05490725487470627
1994,135,-0.0455005019903183
1995,136,-0.03138933330774307
1996,131,-0.019547151401638985
1997,131,-0.021132316440343857
1998,126,-0.021657008677721024
1999,129,-0.06325189769268036
2000,144,-0.06950435787439346
2001,129,-0.0956210270524025
2002,142,-0.10014872252941132
2003,124,-0.10252533853054047
2004,135,-0.08293301612138748
2005,147,-0.07670947164297104
