frame_index,stabilize_dx,stabilize_dy,stabilize_da
693,23.062054,-8.389084,0.023031332
694,30.15144,-11.916683,0.025181979
695,36.894905,-14.835335,0.02683515
696,43.87416,-18.387907,0.028835295
697,48.93784,-21.656252,0.030908432
698,52.351547,-22.995787,0.03186284
699,54.047424,-23.195139,0.03171679
700,55.75046,-22.930935,0.0314421
701,57.041344,-23.491413,0.031923432
702,57.082184,-23.112825,0.032525923
703,55.944523,-21.83053,0.032169808
704,52.497845,-22.885834,0.03146195
705,50.845192,-19.827938,0.029676788
706,48.96466,-15.759899,0.026891518
707,47.099976,-11.543851,0.023903053
708,44.915115,-7.3866463,0.020967748
709,42.407936,-2.333148,0.017418435
710,39.654568,3.5895743,0.013183018
711,36.85455,8.770853,0.009211628
712,33.9509,13.991577,0.004995757
713,31.313988,18.845787,0.0011320633
714,28.577866,22.968864,-0.002304209
715,25.82675,26.696598,-0.005904745
716,23.580761,29.544128,-0.009356976
717,22.03591,31.320993,-0.011652513
718,20.117136,31.62733,-0.012557295
719,17.046562,31.939901,-0.0131783215
720,13.965975,32.918564,-0.014522156
721,11.64541,34.92959,-0.016531358
722,8.700344,36.746403,-0.018237686
723,5.3230233,38.2102,-0.01916757
724,1.264687,39.212627,-0.019607
725,-2.65928,41.540012,-0.020805536
726,-6.60433,43.39323,-0.022105185
727,-9.55644,44.68404,-0.022778124
728,-11.466482,45.64237,-0.023383714
729,-13.078848,46.549843,-0.023865331
730,-14.096914,46.6513,-0.023651814
731,-15.35888,45.610863,-0.022392152
732,-16.94328,44.48346,-0.02097025
733,-19.085127,43.13553,-0.019081399
734,-21.171658,41.434868,-0.01727346
735,-23.636608,39.86564,-0.015644785
736,-25.954601,38.32263,-0.014514953
737,-27.984028,36.522434,-0.013717349
738,-28.85647,34.298523,-0.012901949
739,-28.861553,30.777456,-0.011629239
740,-29.186152,27.43937,-0.010549109
741,-29.473627,23.86367,-0.00934146
742,-28.849121,22.80402,-0.009562974
743,-28.616524,20.06527,-0.009462405
744,-27.975193,16.599216,-0.0094302995
745,-27.076408,14.828989,-0.010318638
746,-26.964338,10.902408,-0.009558705
747,-25.823753,9.00881,-0.009400833
748,-25.198576,5.7834187,-0.008614022
749,-23.90745,4.8919525,-0.008942723
750,-23.455036,2.8717618,-0.008807125
751,-22.91616,1.1956602,-0.008607306
752,-22.289864,0.29278713,-0.008615211
753,-22.088617,0.12145221,-0.009313328
754,-21.486526,1.2086606,-0.010504681
755,-20.837177,-0.68728954,-0.01019194
756,-20.04712,-1.6432626,-0.009798692
757,-19.938694,-1.778863,-0.0098637855
758,-19.747515,-1.552809,-0.010024242
759,-19.280031,-0.7815234,-0.009856524
760,-19.098541,-0.40292835,-0.009336948
761,-19.132175,0.5946436,-0.009050818
762,-18.582525,0.689164,-0.008220059
763,-17.8316,0.21841079,-0.0068858536
764,-16.682364,-0.11299896,-0.005767895
765,-15.419701,-0.40235257,-0.0047654985
766,-13.766729,-1.4463395,-0.0036005536
767,-11.755459,-1.9291675,-0.0031951093
768,-9.634482,-3.2588115,-0.0026945365
769,-7.6051893,-3.9392977,-0.0027524028
770,-5.403017,-5.1900306,-0.0026536721
771,-2.5347486,-8.622853,-0.0016266655
772,0.19741154,-11.394913,-0.0011760776
773,2.9889545,-16.180502,0.00010351953
774,5.2681456,-16.887268,0.00015235716
775,7.97784,-20.497028,0.0012331083
776,11.301714,-22.730314,0.0018030624
777,12.7567005,-23.531528,0.0016046257
778,14.586563,-24.637835,0.0013348443
779,16.09625,-25.530748,0.001098607
780,17.055996,-25.191132,0.00050411106
781,18.56218,-24.727566,-0.000116806594
782,19.634315,-25.41869,-0.00043897296
783,20.540005,-26.061882,-0.00095614797
784,21.323578,-26.294764,-0.0017906649
785,21.645096,-26.586182,-0.0028080582
786,21.859386,-26.923988,-0.0038670003
787,21.822647,-27.294466,-0.0049047885
788,21.678198,-28.087513,-0.0060335854
789,22.24586,-30.239185,-0.0062257433
790,22.721512,-31.917938,-0.0064304173
791,23.362814,-33.82647,-0.0063932147
792,23.880363,-35.625397,-0.006061864
793,23.800034,-35.983852,-0.0058482164
794,24.123583,-37.611763,-0.0051565734
795,24.342869,-39.026096,-0.0045144735
796,24.59164,-39.979797,-0.0038930918
797,24.748518,-41.08007,-0.0031306949
798,24.751455,-41.60511,-0.0022935765
799,24.534668,-41.77227,-0.001091067
800,24.039131,-42.803455,2.6168418e-05
801,23.921799,-43.22024,0.00069568935
802,23.830082,-43.893085,0.0018478283
803,23.358154,-43.879227,0.0029722787
804,22.3811,-42.893246,0.003534318
805,21.731182,-41.813107,0.0035407338
806,21.546806,-40.73635,0.0036888183
807,21.07681,-40.622585,0.0044975965
808,20.601673,-40.858974,0.005244245
809,19.722754,-42.112225,0.0065888264
810,17.473312,-43.794582,0.008305654
811,14.503805,-45.361416,0.010442446
812,10.526766,-45.72869,0.012271628
813,6.188682,-43.73445,0.0131677985
814,2.1440113,-40.378014,0.013982143
815,-1.3990185,-37.399208,0.014666862
816,-4.9639792,-35.25086,0.0154924635
817,-8.498877,-35.58798,0.017505948
818,-12.242333,-38.412407,0.020154607
819,-17.224154,-43.681767,0.02350393
820,-17.653942,-43.38843,0.02508101
821,-21.947271,-45.073563,0.028070787
822,-25.47998,-43.828903,0.028531833
823,-30.239098,-42.714542,0.029556112
824,-34.686317,-39.473003,0.02929405
825,-38.76211,-34.997845,0.026426934
826,-42.16403,-36.76253,0.025762673
827,-45.438725,-31.0458,0.022987323
828,-48.12132,-25.503273,0.02111696
829,-50.13446,-19.192343,0.019150535
830,-53.568924,-14.48392,0.01703567
831,-56.823402,-9.577744,0.014213152
832,-59.103916,-4.178571,0.011554968
833,-61.426228,-0.37936878,0.00918647
834,-63.31902,4.9009876,0.0070270547
835,-64.62659,9.1401615,0.005838897
836,-65.725555,12.764273,0.0052000466
837,-66.28641,15.655296,0.004737498
838,-66.531815,18.26816,0.004159309
839,-65.86963,21.308428,0.003508102
840,-65.99702,23.038254,0.0029515957
841,-62.477097,25.664381,0.002412411
842,-61.156578,27.989878,0.0014338269
843,-59.257633,30.183899,0.0004538991
844,-57.168343,33.006573,-0.00069866393
845,-53.930767,35.203033,-0.0017534865
846,-51.07066,37.627274,-0.0026197603
847,-47.850986,39.718857,-0.0032866225
848,-43.247017,41.470024,-0.003932572
849,-39.544865,43.44568,-0.004382365
850,-34.920673,44.679695,-0.00433476
851,-30.540367,45.115757,-0.0039596143
852,-25.977478,44.75419,-0.0026392622
853,-21.484602,44.308727,-0.0014434183
854,-14.838369,42.858894,-0.000566386
855,-13.483544,42.493237,-0.0008847171
856,-8.980918,40.990646,0.0006573226
857,-2.354375,39.167976,0.0016010664
858,1.8290854,37.868164,0.0026568633
859,6.5780044,36.47576,0.0031851833
860,9.63867,35.370632,0.0037638987
861,11.223134,34.81911,0.003866498
862,11.614269,34.226532,0.003987687
863,11.730251,33.60054,0.0036771572
864,10.371987,33.423595,0.0027098535
865,11.790612,32.50022,0.0021901755
866,11.559721,32.676243,0.0006788892
867,10.012431,32.51361,-0.0007295556
868,9.86985,32.479492,-0.0024165292
869,9.290563,32.74758,-0.004051662
870,8.571632,33.045094,-0.005555289
871,8.468128,33.242546,-0.0065697185
872,6.848509,33.655193,-0.0076037766
873,7.0883527,33.65255,-0.008049421
874,6.480088,33.62629,-0.008205012
875,5.5093555,33.837482,-0.008512504
876,5.3067436,33.38646,-0.007817112
877,4.97626,32.036274,-0.0062078903
878,4.7532034,31.013357,-0.0046502375
879,5.551489,29.806906,-0.0029538863
880,5.7545166,27.81698,-0.00040430087
881,6.412954,26.135784,0.0018613988
882,6.332966,24.46916,0.0038772253
883,6.221033,23.74062,0.0047943853
884,6.2314177,23.04641,0.0056785718
885,5.6427007,23.058979,0.0060222954
886,5.939093,24.006786,0.0057224566
887,5.3971252,25.48265,0.0047330675
888,4.1074457,26.493652,0.004162611
889,1.4185939,26.882727,0.003998616
890,-0.09156275,27.76209,0.00334967
891,0.31416368,29.477135,0.0020805462
892,1.4996278,31.203167,0.00042541826
893,1.0350113,32.384483,-0.0010242804
894,1.5362763,32.989124,-0.0019069327
895,1.8005204,32.79138,-0.002068129
896,2.7465293,31.708042,-0.0014627487
897,2.270399,31.364988,-0.0014941584
898,4.3309674,30.44302,-0.0009827598
899,6.845,28.519938,0.00030047627
900,8.864143,27.32382,0.0006871517
901,12.482558,25.781652,0.000995812
902,18.694687,24.181522,0.0015690275
903,22.058323,20.052895,0.003241884
904,24.533413,14.891825,0.0053192624
905,25.826527,9.83828,0.0071721515
906,26.446783,4.0464864,0.008602622
907,27.158228,-1.0514722,0.00921108
908,26.977755,-6.5767307,0.009385198
909,29.29843,-9.923616,0.008230153
910,28.94984,-14.61143,0.007291969
911,29.76548,-18.655277,0.0060000937
912,28.994354,-22.878353,0.004952231
913,30.370407,-24.396313,0.003600666
914,28.66362,-28.644672,0.003119848
915,26.182184,-29.571625,0.0020472787
916,25.541433,-30.772768,0.0012151633
917,24.688889,-31.62888,0.000938536
918,23.438103,-33.242687,0.0011849967
919,21.777132,-34.290104,0.0017753073
920,20.775381,-34.090603,0.002384624
921,19.835207,-34.420612,0.0036733774
922,18.992447,-34.175636,0.005037889
923,18.399366,-33.424362,0.0062635266
924,17.957293,-32.57923,0.007596326
925,18.299189,-32.75104,0.0093984585
926,18.206263,-31.723528,0.01052803
927,18.468744,-31.030247,0.011597065
928,18.135044,-30.594654,0.013188062
929,16.915586,-28.86931,0.013976916
930,16.737774,-27.786549,0.014717845
931,16.783192,-27.393406,0.01587894
932,16.528982,-26.44656,0.016545694
933,16.849054,-25.733984,0.016823616
934,17.974873,-25.364422,0.017259993
935,18.878487,-24.483225,0.017725704
936,19.888721,-24.17229,0.018001325
937,21.745872,-23.352526,0.017939756
938,23.658352,-23.020117,0.018070422
939,26.150337,-22.906721,0.018508492
940,28.755543,-23.447702,0.019628188
941,30.685879,-24.219683,0.02093732
942,32.722855,-24.44345,0.021765567
943,34.396687,-24.576166,0.022246538
944,35.832447,-24.795406,0.0227804
945,36.444565,-25.254736,0.022982733
946,37.712524,-25.802898,0.023111982
947,39.056225,-26.62566,0.023446389
948,38.352303,-27.599041,0.024586372
949,39.866283,-28.340279,0.024662388
950,41.02353,-28.900366,0.024553126
951,42.039665,-29.528337,0.02429007
952,42.96628,-29.860006,0.02325263
953,44.365726,-31.493809,0.023521272
954,45.11852,-33.20443,0.023598038
955,49.53998,-36.89688,0.024515327
956,49.22905,-38.1681,0.022782374
957,48.468616,-39.604317,0.022437839
958,54.013676,-44.218704,0.023312202
959,61.36081,-50.690964,0.024747057
960,66.90288,-55.89577,0.025809886
961,68.3519,-57.707027,0.025305457
962,65.82952,-58.31227,0.024594676
963,63.607323,-58.885017,0.023894003
964,61.3034,-58.517838,0.022754751
965,58.98379,-57.720703,0.021612186
966,55.92189,-56.38036,0.020549374
967,54.35014,-54.98613,0.0195248
968,50.943455,-52.227493,0.018346673
969,52.364788,-52.367065,0.018517857
970,55.527744,-51.21971,0.01799222
971,51.451397,-45.597763,0.01624974
972,55.73551,-45.032154,0.017347941
973,52.215942,-40.63911,0.01759442
974,49.05527,-37.24136,0.018674787
975,49.1967,-35.99869,0.020216
976,52.412083,-34.860783,0.02196074
977,49.262005,-30.470827,0.022942387
978,48.835224,-29.433704,0.024095872
979,45.016342,-23.928919,0.02338881
980,43.647182,-19.911457,0.02343905
981,43.054684,-15.636954,0.023316197
982,43.826054,-13.675247,0.02438664
983,43.952362,-11.356728,0.02491598
984,41.1772,-6.595314,0.02408963
985,40.830147,-2.809505,0.0234955
986,38.831715,-0.10417175,0.023334017
987,36.195526,2.7455697,0.02277429
988,33.77179,5.9034333,0.022023125
989,31.310942,10.235041,0.0201213
990,30.345226,12.364765,0.018897733
991,29.7893,15.888563,0.016816398
992,28.397057,18.21358,0.015010547
993,28.35558,19.201756,0.012998274
994,27.523916,19.902588,0.010994512
995,27.129007,20.921942,0.0078225
996,26.13145,22.737621,0.005506768
997,27.23053,21.880892,0.004262448
998,26.795387,22.044277,0.0028148661
999,27.307602,22.124592,0.0010274949
1000,28.134293,20.93427,-0.00017210376
1001,27.264433,21.50622,-0.0024033282
1002,25.878132,23.092669,-0.005642817
1003,25.051128,24.681042,-0.008771139
1004,23.929096,27.40562,-0.012196838
1005,25.082088,27.844027,-0.014127098
1006,23.67834,30.16529,-0.017364703
1007,21.335125,32.537125,-0.020621745
1008,21.687174,32.939472,-0.02223473
1009,20.56668,34.264015,-0.024798624
1010,19.04427,35.3348,-0.027151817
1011,20.702686,37.743816,-0.030452192
1012,19.212198,39.630226,-0.033694007
1013,17.588861,40.271786,-0.03615671
1014,16.132034,41.530334,-0.038932152
1015,15.320488,42.316017,-0.04167841
1016,16.047388,42.082253,-0.04300046
1017,14.222856,41.473988,-0.044017605
1018,13.965727,42.255383,-0.046654213
1019,13.774357,43.157097,-0.049318805
1020,13.388198,43.073624,-0.050211217
1021,12.439695,42.147068,-0.049959783
1022,12.235403,42.378883,-0.0506895
1023,12.849377,42.793804,-0.05134948
1024,12.615896,41.71253,-0.0494731
1025,12.334364,41.515053,-0.04767512
1026,12.810478,43.476845,-0.047414508
1027,11.594869,44.980656,-0.0467345
1028,10.255496,47.043938,-0.04575406
1029,8.531793,49.90233,-0.044449344
1030,7.4140186,51.897903,-0.04307444
1031,6.6197653,52.891087,-0.042854372
1032,5.6321106,52.3157,-0.042201944
1033,5.130189,51.36296,-0.041490924
1034,5.365158,51.06166,-0.041674335
1035,5.0708675,49.967545,-0.04116353
1036,4.990004,49.600452,-0.04082423
1037,4.871888,47.562286,-0.039156668
1038,4.06957,46.59603,-0.03980592
1039,3.3150969,44.061684,-0.038638297
1040,3.2006295,41.395622,-0.0375878
1041,5.022423,39.664032,-0.037597552
1042,8.2395935,37.062378,-0.037536923
1043,8.65124,34.75319,-0.037103925
1044,8.813513,32.612522,-0.036417015
1045,8.655722,29.79573,-0.035093375
1046,8.484986,27.249084,-0.033854112
1047,8.651728,25.37374,-0.03364423
1048,8.7948,24.185984,-0.032910667
1049,8.620552,22.865982,-0.030435557
1050,8.75876,20.54936,-0.02888032
1051,9.284071,18.492867,-0.028424693
1052,9.319035,16.587402,-0.026729334
1053,9.6046715,14.727861,-0.025435073
1054,9.395462,12.254133,-0.024236878
1055,9.599083,10.075735,-0.022877024
1056,9.534521,7.710968,-0.021030914
1057,9.712622,6.0734024,-0.020293469
1058,9.409634,4.0261993,-0.018482048
1059,9.139639,2.000503,-0.016893994
1060,8.870863,0.27830744,-0.015712697
1061,8.77129,-0.17058462,-0.01478866
1062,8.282621,-0.085009724,-0.014560605
1063,8.520337,0.7673433,-0.014883211
1064,8.156359,0.30140626,-0.014357744
1065,7.788654,-0.5829408,-0.01301374
1066,6.174465,-2.1753533,-0.010964154
1067,4.559959,-2.6757708,-0.009030787
1068,3.25394,-2.0466492,-0.0072368956
1069,1.9894272,-1.9502361,-0.004811833
1070,8.0463085,-1.2170291,-0.006514488
1071,7.5886326,-1.2601535,-0.004139156
1072,8.199318,-1.8357767,-0.0020447483
1073,10.477327,-0.73258173,-0.0027182891
1074,10.825211,-1.4711958,-0.00087620504
1075,13.10663,-1.7545624,0.0006147431
1076,15.337141,-1.1386573,5.324837e-05
1077,15.7111225,-3.6295888,0.002301721
1078,16.119915,-6.7891903,0.004185335
1079,18.342852,-7.7315598,0.0033802278
1080,19.9754,-10.058262,0.0045042094
1081,19.878267,-13.763775,0.0062698494
1082,22.020163,-16.444214,0.006240033
1083,23.194849,-19.460915,0.0069125257
1084,21.41977,-23.530416,0.008458586
1085,26.4092,-23.153357,0.0048278943
1086,26.174162,-24.541203,0.0037771375
1087,26.759987,-24.504545,0.0016275225
1088,34.038567,-22.679497,-0.0026275981
1089,42.24309,-21.470339,-0.006326638
1090,54.925797,-20.640364,-0.010239945
1091,60.8323,-20.533932,-0.012711304
1092,61.797146,-22.572742,-0.0133789675
1093,71.237,-22.337875,-0.017257338
1094,76.70773,-24.37323,-0.01983855
1095,90.21437,-25.097353,-0.024828138
1096,94.7196,-26.9565,-0.02836961
1097,98.8183,-25.74087,-0.03333284
1098,97.89641,-23.587486,-0.030720022
1099,94.57736,-18.644043,-0.026576785
1100,92.767296,-7.398649,-0.026120778
1101,92.03259,3.5676506,-0.027153159
1102,92.68743,8.356507,-0.029703574
1103,94.847626,13.098615,-0.03252483
1104,99.63944,16.870655,-0.033406943
1105,106.77025,24.534275,-0.032140765
1106,107.96883,24.288652,-0.030492026
1107,102.31009,19.740047,-0.024126632
1108,102.03434,18.11263,-0.024304945
1109,100.28135,17.079155,-0.018943941
1110,96.120964,14.609094,-0.011617312
1111,95.32687,16.375916,-0.012353908
1112,90.50919,14.894383,-0.005003561
1113,85.86428,18.399405,-0.003410459
1114,82.059586,22.53583,-0.0005196063
1115,79.35455,26.229555,0.00095706806
1116,73.87158,28.317024,0.0030532237
1117,70.78629,32.392128,0.0046543553
1118,66.89282,35.049957,0.004166181
1119,62.89706,37.32817,0.0029180916
1120,58.62755,39.927853,0.003380199
1121,53.16626,41.78376,0.0015842728
1122,47.665512,43.50779,-0.0008129225
1123,42.105255,46.26766,-0.0023025372
1124,36.36454,49.38212,-0.0048699076
1125,27.991962,51.50817,-0.003557951
1126,21.816448,54.614815,-0.0067139836
1127,17.762156,59.47204,-0.010000788
1128,14.434658,62.94256,-0.013699267
1129,7.1934156,62.29185,-0.013439389
1130,0.27669144,59.44604,-0.012113419
1131,-2.2521248,56.94861,-0.011970304
1132,-6.7100725,51.560024,-0.010249252
1133,-7.7275925,48.064594,-0.010600666
1134,-12.242516,41.756912,-0.009822503
1135,-11.909248,38.604836,-0.0099307345
1136,-12.321142,34.039497,-0.009258196
1137,-14.543771,26.62517,-0.008359969
1138,-20.890823,17.286407,-0.004481152
1139,-25.069607,9.891601,-0.0022383467
1140,-29.013931,3.7134953,-0.0014589585
1141,-34.39686,-2.6641226,-0.00026533287
1142,-40.42185,-8.892257,0.00020108465
1143,-45.552452,-13.329571,0.00076725637
1144,-51.730934,-18.069283,0.00095869973
1145,-56.25903,-17.608961,-0.0041945656
1146,-58.774323,-13.630991,-0.011650929
1147,-62.226673,-10.8354,-0.014603181
1148,-66.436424,-7.691605,-0.018230714
1149,-70.523384,-2.0166726,-0.020600064
1150,-74.38981,2.7416403,-0.023891289
1151,-77.058105,7.39614,-0.025027173
1152,-79.16396,10.053431,-0.02688343
1153,-81.2718,10.842503,-0.02426173
1154,-81.85774,11.140104,-0.02140817
1155,-81.321236,10.203136,-0.018172476
1156,-81.200516,6.928574,-0.011785744
1157,-81.02389,3.8840652,-0.0057569784
1158,-79.97633,2.4170394,-0.0014210697
1159,-78.9511,1.0424466,0.0037470069
1160,-79.72649,-2.44565,0.011401738
1161,-80.11485,-5.0795097,0.018440496
1162,-79.46459,-5.413723,0.022185043
1163,-79.2673,-5.577542,0.026349368
1164,-78.15605,-4.1751356,0.027678996
1165,-77.20728,-2.9857883,0.030431274
1166,-76.60244,-2.0643163,0.032917038
1167,-76.9859,-0.8148885,0.035520166
1168,-77.49487,0.7489655,0.038169436
1169,-77.49978,2.7948966,0.039283648
1170,-78.9658,3.39484,0.042533305
1171,-78.61347,5.274645,0.04486876
1172,-78.06158,6.653712,0.047069024
1173,-78.714355,7.4248366,0.050409
1174,-79.24091,8.961752,0.052118663
1175,-78.98622,11.433306,0.052270778
1176,-78.31872,14.155929,0.052491195
1177,-78.26314,16.772854,0.05307835
1178,-78.30943,20.331713,0.051929776
1179,-78.4156,23.979715,0.05046981
1180,-78.871796,27.873943,0.04845139
1181,-78.75337,32.92087,0.045017686
1182,-76.976654,38.735268,0.04045312
1183,-75.234924,44.27027,0.035328366
1184,-73.59787,48.05132,0.030559417
1185,-72.265884,51.994164,0.025951473
1186,-70.3162,56.542416,0.019313265
1187,-67.13875,61.507885,0.013177124
1188,-64.344604,66.28625,0.0065395525
1189,-63.039177,69.91714,-5.427748e-05
1190,-60.500854,75.1285,-0.008278751
1191,-56.22707,82.814735,-0.018594543
1192,-53.166756,89.66115,-0.022145025
1193,-48.207348,98.64538,-0.033736993
1194,-43.451103,106.1767,-0.04332896
1195,-40.005898,111.56883,-0.050946962
1196,-39.146664,114.5168,-0.056282133
1197,-37.930588,118.17701,-0.061908614
1198,-34.725132,123.99913,-0.07019916
1199,-31.890457,129.01366,-0.078212954
1200,-31.376194,130.77365,-0.08150918
1201,-29.670172,133.6147,-0.08581192
1202,-25.311703,138.00717,-0.09190104
1203,-23.763073,138.30835,-0.09433016
1204,-23.348219,138.25394,-0.094758995
1205,-22.735533,138.84592,-0.09632048
1206,-20.66261,139.5265,-0.09920253
1207,-19.945116,141.07748,-0.10153318
1208,-18.6208,137.60194,-0.099233165
1209,-20.260782,135.44006,-0.095934086
1210,-19.622261,133.2338,-0.09350516
1211,-18.916676,131.27313,-0.089869134
1212,-17.594656,127.69943,-0.08498409
1213,-16.052872,122.02208,-0.07723896
1214,-15.145193,113.34058,-0.06735242
1215,-16.374212,105.92638,-0.058166757
1216,-16.447998,101.12339,-0.051620748
1217,-14.149466,95.81531,-0.04677527
1218,-13.350481,92.744965,-0.043189485
1219,-13.404216,90.10083,-0.040062945
1220,-14.104815,87.08306,-0.03738561
1221,-15.125216,84.50693,-0.035256844
1222,-16.288158,80.77138,-0.032142933
1223,-18.20366,76.76146,-0.0290113
1224,-16.394073,72.20916,-0.026076868
1225,-18.50319,66.38889,-0.020825576
1226,-19.878166,60.478275,-0.015924014
1227,-19.063204,53.476254,-0.0102701485
1228,-19.37091,46.398056,-0.004884461
1229,-21.10054,39.69716,0.0007273946
1230,-20.949041,31.767778,0.0056477096
1231,-18.735891,25.62127,0.0115496395
1232,-21.245392,18.281649,0.017218016
1233,-20.356064,13.001663,0.022315128
1234,-19.877157,6.8636303,0.028281644
1235,-20.704916,1.0645208,0.033126514
1236,-19.508818,-5.6962624,0.03820238
1237,-18.166222,-13.9391575,0.044554878
1238,-14.593624,-22.19852,0.052112218
1239,-16.653975,-30.771702,0.057393488
1240,-14.482012,-38.621574,0.062492616
1241,-13.663955,-46.573658,0.06771656
1242,-16.282875,-21.944595,0.06947217
1243,-1.6049212,6.2879086,0.072163455
1244,3.3307948,31.28672,0.075934246
1245,8.08411,58.176537,0.0778949
1246,12.773922,85.5817,0.077063665
1247,15.839722,112.79729,0.074442856
1248,18.484703,143.81857,0.070547156
1249,23.07542,175.1459,0.06458807
1250,27.942787,206.83023,0.058610518
1251,31.518219,238.27815,0.05057395
1252,38.06974,271.19904,0.04297474
1253,46.15797,301.3546,0.035032194
1254,47.680126,333.27374,0.027011648
1255,54.267815,364.62167,0.019028347
1256,63.57669,394.81558,0.010577384
1257,71.970825,426.89032,0.0019288021
1258,76.77174,458.94794,-0.007784074
1259,84.16094,493.75906,-0.01830046
1260,93.74558,525.6663,-0.028382517
1261,99.79616,559.3037,-0.037986223
1262,106.32357,594.946,-0.04758586
1263,126.45141,634.3402,-0.057914328
1264,135.93982,669.0056,-0.06830574
1265,145.11884,702.9423,-0.078575626
1266,159.31581,739.44116,-0.08826011
1267,165.53664,781.75525,-0.09860462
1268,172.71404,824.0859,-0.107814
1269,177.34677,857.0251,-0.11731718
1270,179.63452,894.56604,-0.12796886
1271,184.33678,938.3217,-0.13892622
1272,188.66238,973.6648,-0.14982423
1273,192.68124,1014.9725,-0.16141266
1274,193.97404,1061.9036,-0.17346449
1275,199.36107,1101.9015,-0.18610156
1276,210.84189,1141.6971,-0.19875193
1277,216.68993,1178.8354,-0.21067192
1278,223.04642,1216.476,-0.2223138
1279,227.62726,1258.1628,-0.23308712
1280,231.60385,1303.0134,-0.24297328
1281,235.00516,1346.0365,-0.25282776
1282,238.96858,1383.9777,-0.26231802
1283,240.01344,1424.1897,-0.27195355
1284,241.87157,1461.6581,-0.28118303
1285,248.22964,1507.9927,-0.29100758
1286,249.89767,1546.5381,-0.30073622
1287,253.8804,1590.0254,-0.31098983
1288,260.41437,1637.3103,-0.32076734
1289,265.01868,1679.732,-0.33095628
1290,269.82867,1722.8003,-0.34072214
1291,300.73917,1770.6533,-0.34972882
1292,305.08252,1806.1527,-0.35768878
1293,-103.5588,-1649.1807,-0.13849892
1294,-120.1882,-1620.33,-0.13552715
1295,-156.62088,-1588.7085,-0.13323952
1296,-207.23886,-1543.1019,-0.13926783
1297,-236.18312,-1494.9578,-0.13408987
1298,-263.5593,-1457.7881,-0.11875996
1299,-281.87613,-1430.7681,-0.09862357
1300,-290.81714,-1400.9603,-0.07434337
1301,-299.96426,-1370.4468,-0.04388325
1302,-320.24155,-1343.4844,-0.009413887
1303,-321.8567,-1312.4746,0.0353553
1304,-327.5992,-1248.7126,0.07198962
1305,-342.974,-1148.5118,0.06703314
1306,-331.5069,-1119.6373,0.09459236
1307,-315.86844,-1081.0099,0.11931808
1308,-283.32718,-1058.1029,0.15353242
1309,-285.1874,-1023.5023,0.17592841
1310,-263.69797,-995.09326,0.19983116
1311,-263.44482,-961.04095,0.21885575
1312,-277.57227,-905.8166,0.20521449
1313,-291.17618,-867.5249,0.20029952
1314,-307.29498,-815.55444,0.18090665
1315,-312.76913,-780.93146,0.16722508
1316,-313.06186,-754.20483,0.160155
1317,-304.8848,-731.5309,0.15750484
1318,-294.20135,-718.8298,0.16435988
1319,-270.6125,-710.94446,0.17725039
1320,-248.61389,-714.3299,0.20044139
1321,-220.23877,-713.0264,0.22265412
1322,-197.25975,-708.376,0.24165924
1323,-166.52728,-698.1248,0.2527631
1324,-141.71645,-686.90186,0.25834852
1325,-123.28975,-670.71747,0.25622165
1326,-110.19232,-647.75085,0.24206229
1327,-101.73697,-618.7271,0.21907099
1328,-95.54722,-587.2821,0.19072637
1329,-95.609314,-549.89526,0.15550207
1330,-94.263695,-509.76535,0.11598233
1331,-94.90408,-469.2922,0.07733848
1332,-94.1058,-429.9772,0.04279262
1333,-97.038895,-396.323,0.016650598
1334,-101.91408,-357.2627,-0.010521826
1335,-108.17264,-313.76782,-0.034528844
1336,-114.666985,-271.9706,-0.051991243
1337,-120.07926,-232.75964,-0.064642966
1338,-122.15662,-194.56529,-0.0745792
1339,-118.575775,-161.70886,-0.07560128
1340,-111.29405,-138.23514,-0.067520075
1341,-100.81307,-114.046455,-0.061228078
1342,-88.575966,-85.82614,-0.06052175
1343,-81.68559,-88.302086,-0.062458403
1344,-69.07179,-84.14133,-0.06808072
1345,-60.74263,-84.3976,-0.06426484
1346,-55.634815,-78.37931,-0.061006233
1347,-48.437675,-66.07378,-0.060692914
1348,-41.46656,-51.98907,-0.05991265
1349,-38.891457,-42.512672,-0.05237552
1350,-36.830265,-34.659725,-0.043170214
1351,-33.175865,-33.205173,-0.02740059
1352,-29.415413,-41.336983,-0.0033946093
1353,-24.913654,-54.30883,0.020523276
1354,-18.111824,-61.776306,0.036325365
1355,-8.017108,-65.59735,0.048485223
1356,0.32115555,-66.03148,0.05861647
1357,9.588813,-64.26692,0.06758699
1358,18.214901,-59.023148,0.07539719
1359,25.982529,-51.104527,0.08106216
1360,34.874557,-37.980076,0.08390744
1361,47.982162,-23.99936,0.08672325
1362,60.540726,-11.170852,0.09025449
1363,68.66435,4.1154175,0.08909114
1364,77.12308,24.318525,0.082065515
1365,88.06494,45.65818,0.07330074
1366,98.51447,56.132294,0.07351835
1367,108.91863,60.989693,0.07986458
1368,117.58553,62.7584,0.08845366
1369,127.8589,64.14041,0.09605226
1370,139.14738,64.37153,0.10301074
1371,149.31483,60.7122,0.11198953
1372,156.15761,53.118683,0.12367789
1373,160.18063,43.94805,0.13575259
1374,162.07741,35.141026,0.14622927
1375,161.59753,26.234123,0.1550275
1376,159.30063,18.200125,0.16063067
1377,154.76434,11.338438,0.16171831
1378,147.61504,6.9119234,0.15788342
