color,percentage,frame
orange,0.0,1082
purple,0.0,1082
red,0.0,1082
white,0.0,1082
yellow,0.0,1082
black,0.00012683256172839506,1083
blue,0.9576649305555556,1083
brown,0.07899498456790123,1083
green,0.003962673611111111,1083
orange,0.0,1083
purple,0.0,1083
red,0.0,1083
white,1.9290123456790124e-06,1083
yellow,0.0,1083
black,0.00015239197530864197,1084
blue,0.9571272183641976,1084
brown,0.07864535108024691,1084
green,0.0043860918209876545,1084
orange,0.0,1084
purple,0.0,1084
red,0.0,1084
white,9.645061728395062e-07,1084
yellow,0.0,1084
black,0.0001253858024691358,1085
blue,0.9576451581790123,1085
brown,0.0766285686728395,1085
green,0.003988233024691358,1085
orange,0.0,1085
purple,0.0,1085
red,0.0,1085
white,1.4467592592592592e-06,1085
yellow,0.0,1085
black,0.00014226466049382716,1086
blue,0.9573249421296296,1086
brown,0.0773876350308642,1086
green,0.004283371913580247,1086
orange,0.0,1086
purple,0.0,1086
red,0.0,1086
white,1.9290123456790124e-06,1086
yellow,0.0,1086
black,0.00011911651234567901,1087
blue,0.9576779513888889,1087
brown,0.07614342206790123,1087
green,0.004052854938271605,1087
orange,0.0,1087
purple,0.0,1087
red,0.0,1087
white,3.375771604938272e-06,1087
yellow,0.0,1087
black,0.00013310185185185186,1088
blue,0.9572463348765432,1088
brown,0.07659191743827161,1088
green,0.0044092399691358026,1088
orange,0.0,1088
purple,0.0,1088
red,1.9290123456790124e-06,1088
white,9.645061728395062e-07,1088
yellow,0.0,1088
black,0.0001162229938271605,1089
blue,0.9572767168209877,1089
brown,0.07499614197530864,1089
green,0.004314236111111111,1089
orange,5.787037037037037e-06,1089
purple,0.0,1089
red,3.858024691358025e-06,1089
white,1.4467592592592592e-06,1089
yellow,0.0,1089
black,0.00015335648148148148,1090
blue,0.9565113811728395,1090
brown,0.07478684413580247,1090
green,0.00490162037037037,1090
orange,5.787037037037037e-06,1090
purple,0.0,1090
red,3.375771604938272e-06,1090
white,4.822530864197531e-07,1090
yellow,0.0,1090
black,0.00013599537037037036,1091
blue,0.956661361882716,1091
brown,0.07282359182098766,1091
green,0.004649884259259259,1091
orange,2.4112654320987654e-06,1091
purple,0.0,1091
red,1.4467592592592593e-05,1091
white,1.9290123456790124e-06,1091
yellow,0.0,1091
black,0.0001398533950617284,1092
blue,0.9562297453703704,1092
brown,0.07312548225308642,1092
green,0.004861111111111111,1092
orange,1.3503086419753087e-05,1092
purple,0.0,1092
red,3.0381944444444444e-05,1092
white,0.0,1092
yellow,0.0,1092
black,0.00010657793209876543,1093
blue,0.956436149691358,1093
brown,0.0705275848765432,1093
green,0.004599729938271605,1093
orange,2.604166666666667e-05,1093
purple,0.0,1093
red,2.4112654320987653e-05,1093
white,1.9290123456790124e-06,1093
yellow,0.0,1093
black,9.211033950617283e-05,1094
blue,0.955868537808642,1094
brown,0.07025414737654322,1094
green,0.005081983024691358,1094
orange,4.2920524691358025e-05,1094
purple,0.0,1094
red,1.736111111111111e-05,1094
white,0.0,1094
yellow,1.9290123456790124e-06,1094
black,7.619598765432098e-05,1095
blue,0.9562934027777777,1095
brown,0.06984037422839506,1095
green,0.004795042438271605,1095
orange,5.497685185185185e-05,1095
purple,0.0,1095
red,1.0609567901234568e-05,1095
white,1.4467592592592592e-06,1095
yellow,0.0,1095
black,6.317515432098766e-05,1096
blue,0.9556418788580247,1096
brown,0.0713941936728395,1096
green,0.005320698302469136,1096
orange,3.568672839506173e-05,1096
purple,0.0,1096
red,2.652391975308642e-05,1096
white,0.0,1096
yellow,0.0,1096
black,5.401234567901235e-05,1097
blue,0.9559288194444444,1097
brown,0.07231288580246914,1097
green,0.005150462962962963,1097
orange,2.9899691358024692e-05,1097
purple,0.0,1097
red,3.423996913580247e-05,1097
white,4.822530864197531e-07,1097
yellow,0.0,1097
black,1.4949845679012346e-05,1098
blue,0.9560918209876543,1098
brown,0.07384645061728395,1098
green,0.004825906635802469,1098
orange,3.472222222222222e-05,1098
purple,0.0,1098
red,4.147376543209877e-05,1098
white,0.0,1098
yellow,0.0,1098
black,1.9290123456790124e-06,1099
blue,0.956733699845679,1099
brown,0.0729735725308642,1099
green,0.00425733024691358,1099
orange,1.2056327160493826e-05,1099
purple,0.0,1099
red,5.063657407407407e-05,1099
white,0.0,1099
yellow,0.0,1099
black,0.0,1100
blue,0.9574025848765432,1100
brown,0.07138647762345679,1100
green,0.003666570216049383,1100
orange,1.1574074074074073e-05,1100
purple,0.0,1100
red,8.198302469135803e-06,1100
white,0.0,1100
yellow,1.9290123456790124e-06,1100
black,4.822530864197531e-07,1101
blue,0.9572082368827161,1101
brown,0.07303964120370371,1101
green,0.003845968364197531,1101
orange,2.652391975308642e-05,1101
purple,0.0,1101
red,7.71604938271605e-06,1101
white,0.0,1101
yellow,1.9290123456790124e-06,1101
black,4.822530864197531e-07,1102
blue,0.9558646797839506,1102
brown,0.08282407407407408,1102
green,0.004935378086419753,1102
orange,3.809799382716049e-05,1102
purple,0.0,1102
red,5.063657407407407e-05,1102
white,0.0,1102
yellow,2.8935185185185184e-06,1102
black,4.822530864197531e-07,1103
blue,0.9557045717592593,1103
brown,0.08497781635802469,1103
green,0.005065586419753087,1103
orange,5.738811728395062e-05,1103
purple,0.0,1103
red,4.099151234567901e-05,1103
white,0.0,1103
yellow,1.9290123456790124e-06,1103
black,0.0,1104
blue,0.9554316165123456,1104
brown,0.08625675154320987,1104
green,0.005216531635802469,1104
orange,3.809799382716049e-05,1104
purple,0.0,1104
red,5.160108024691358e-05,1104
white,0.0,1104
yellow,0.0,1104
black,0.0,1105
blue,0.9553742283950617,1105
brown,0.08234760802469136,1105
green,0.005199170524691358,1105
orange,2.7006172839506174e-05,1105
purple,0.0,1105
red,7.233796296296296e-05,1105
white,0.0,1105
yellow,0.0,1105
black,4.822530864197531e-06,1106
blue,0.9551494984567901,1106
brown,0.08022280092592593,1106
green,0.005286458333333333,1106
orange,3.8580246913580246e-05,1106
purple,0.0,1106
red,8.246527777777778e-05,1106
white,4.822530864197531e-07,1106
yellow,1.9290123456790124e-06,1106
black,1.4467592592592593e-05,1107
blue,0.954985050154321,1107
brown,0.07770833333333334,1107
green,0.005257040895061728,1107
orange,1.736111111111111e-05,1107
purple,0.0,1107
red,7.378472222222222e-05,1107
white,4.822530864197531e-07,1107
yellow,0.0,1107
black,2.36304012345679e-05,1108
blue,0.9546021412037037,1108
brown,0.07771846064814815,1108
green,0.005543981481481481,1108
orange,3.08641975308642e-05,1108
purple,0.0,1108
red,8.680555555555556e-05,1108
white,1.4467592592592592e-06,1108
yellow,0.0,1108
black,1.4467592592592593e-05,1109
blue,0.9549450231481481,1109
brown,0.07465277777777778,1109
green,0.005218942901234568,1109
orange,9.645061728395062e-07,1109
purple,0.0,1109
red,8.150077160493827e-05,1109
white,1.9290123456790124e-06,1109
yellow,0.0,1109
black,1.54320987654321e-05,1110
blue,0.9551070601851852,1110
brown,0.07228250385802469,1110
green,0.0051528742283950615,1110
orange,2.025462962962963e-05,1110
purple,0.0,1110
red,5.594135802469136e-05,1110
white,1.9290123456790124e-06,1110
yellow,0.0,1110
black,1.0127314814814815e-05,1111
blue,0.9553626543209877,1111
brown,0.06974585262345678,1111
green,0.004918499228395061,1111
orange,1.4467592592592592e-06,1111
purple,0.0,1111
red,4.050925925925926e-05,1111
white,9.645061728395062e-07,1111
yellow,0.0,1111
black,9.645061728395062e-06,1112
blue,0.9547227044753086,1112
brown,0.0700708912037037,1112
green,0.005407503858024691,1112
orange,6.26929012345679e-06,1112
purple,0.0,1112
red,6.413966049382716e-05,1112
white,4.822530864197531e-07,1112
yellow,0.0,1112
black,3.858024691358025e-06,1113
blue,0.953909625771605,1113
brown,0.06888599537037036,1113
green,0.006186342592592592,1113
orange,3.375771604938272e-06,1113
purple,0.0,1113
red,9.114583333333334e-05,1113
white,0.0,1113
yellow,0.0,1113
black,2.4112654320987654e-06,1114
blue,0.9529075038580247,1114
brown,0.0694164737654321,1114
green,0.007184606481481481,1114
orange,0.0,1114
purple,0.0,1114
red,9.693287037037037e-05,1114
white,0.0,1114
yellow,0.0,1114
black,2.8935185185185184e-06,1115
blue,0.9527459490740741,1115
brown,0.0683617862654321,1115
green,0.007271412037037037,1115
orange,4.822530864197531e-07,1115
purple,0.0,1115
red,7.8125e-05,1115
white,0.0,1115
yellow,0.0,1115
black,2.8935185185185184e-06,1116
blue,0.9520707947530864,1116
brown,0.06925829475308642,1116
green,0.007986593364197532,1116
orange,1.9290123456790124e-06,1116
purple,0.0,1116
red,7.860725308641976e-05,1116
white,0.0,1116
yellow,0.0,1116
black,9.645061728395062e-07,1117
blue,0.9509997106481481,1117
brown,0.07016830632716049,1117
green,0.008923611111111111,1117
orange,0.0,1117
purple,0.0,1117
red,8.53587962962963e-05,1117
white,0.0,1117
yellow,0.0,1117
black,4.340277777777778e-06,1118
blue,0.9496469907407408,1118
brown,0.07156298225308642,1118
green,0.01025173611111111,1118
orange,1.9290123456790124e-06,1118
purple,0.0,1118
red,0.00010368441358024692,1118
white,0.0,1118
yellow,0.0,1118
black,5.304783950617284e-06,1119
blue,0.9486921296296297,1119
brown,0.07063319830246914,1119
green,0.01111352237654321,1119
orange,0.0,1119
purple,0.0,1119
red,9.548611111111112e-05,1119
white,0.0,1119
yellow,0.0,1119
black,4.822530864197531e-06,1120
blue,0.9475617283950617,1120
brown,0.07112268518518519,1120
green,0.012194251543209876,1120
orange,1.54320987654321e-05,1120
purple,0.0,1120
red,9.45216049382716e-05,1120
white,0.0,1120
yellow,0.0,1120
black,5.787037037037037e-06,1121
blue,0.9467587770061728,1121
brown,0.07032503858024691,1121
green,0.012941261574074074,1121
orange,1.3020833333333334e-05,1121
purple,0.0,1121
red,0.00012393904320987653,1121
white,0.0,1121
yellow,0.0,1121
black,6.26929012345679e-06,1122
blue,0.9456086033950617,1122
brown,0.07007957175925926,1122
green,0.01408227237654321,1122
orange,2.218364197530864e-05,1122
purple,0.0,1122
red,0.0001490162037037037,1122
white,0.0,1122
yellow,0.0,1122
black,7.2337962962962966e-06,1123
blue,0.9452912808641976,1123
brown,0.06843605324074074,1123
green,0.014282407407407407,1123
orange,4.3885030864197534e-05,1123
purple,0.0,1123
red,0.00017119984567901236,1123
white,0.0,1123
yellow,0.0,1123
black,1.2056327160493826e-05,1124
blue,0.9434871720679012,1124
brown,0.06796199845679013,1124
green,0.01602189429012346,1124
orange,3.134645061728395e-05,1124
purple,0.0,1124
red,0.00020640432098765433,1124
white,9.645061728395062e-07,1124
yellow,0.0,1124
black,1.54320987654321e-05,1125
blue,0.942103587962963,1125
brown,0.06688030478395061,1125
green,0.01732349537037037,1125
orange,1.8807870370370372e-05,1125
purple,0.0,1125
red,0.00021508487654320989,1125
white,1.9290123456790124e-06,1125
yellow,0.0,1125
black,2.025462962962963e-05,1126
blue,0.9403043016975309,1126
brown,0.06736979166666666,1126
green,0.019039834104938272,1126
orange,3.7615740740740744e-05,1126
purple,0.0,1126
red,0.00022569444444444443,1126
white,9.645061728395062e-07,1126
yellow,0.0,1126
black,4.484953703703704e-05,1127
blue,0.9385923032407407,1127
brown,0.06910493827160494,1127
green,0.02060378086419753,1127
orange,3.8580246913580246e-05,1127
purple,0.0,1127
red,0.00023292824074074074,1127
white,4.822530864197531e-06,1127
yellow,0.0,1127
black,3.375771604938271e-05,1128
blue,0.9342698688271605,1128
brown,0.0723095100308642,1128
green,0.02467206790123457,1128
orange,1.4467592592592593e-05,1128
purple,0.0,1128
red,0.0002951388888888889,1128
white,3.858024691358025e-06,1128
yellow,0.0,1128
black,5.9799382716049385e-05,1129
blue,0.9360011574074074,1129
brown,0.06818190586419753,1129
green,0.02292631172839506,1129
orange,8.680555555555556e-06,1129
purple,0.0,1129
red,0.00026282793209876545,1129
white,1.1574074074074073e-05,1129
yellow,2.4112654320987654e-06,1129
black,5.497685185185185e-05,1130
blue,0.9347699652777778,1130
brown,0.0664332561728395,1130
green,0.024094328703703705,1130
orange,7.2337962962962966e-06,1130
purple,0.0,1130
red,0.0002927276234567901,1130
white,1.253858024691358e-05,1130
yellow,0.0,1130
black,4.3885030864197534e-05,1131
blue,0.9355386766975309,1131
brown,0.06315972222222223,1131
green,0.02341676311728395,1131
orange,1.3020833333333334e-05,1131
purple,0.0,1131
red,0.00028645833333333333,1131
white,9.645061728395062e-06,1131
yellow,0.0,1131
black,3.0381944444444444e-05,1132
blue,0.9343171296296297,1132
brown,0.06227141203703704,1132
green,0.024714023919753088,1132
orange,1.591435185185185e-05,1132
purple,0.0,1132
red,0.00030574845679012347,1132
white,5.304783950617284e-06,1132
yellow,1.109182098765432e-05,1132
black,2.36304012345679e-05,1133
blue,0.9345109953703704,1133
brown,0.05980179398148148,1133
green,0.02461226851851852,1133
orange,1.109182098765432e-05,1133
purple,0.0,1133
red,0.00029128086419753085,1133
white,2.8935185185185184e-06,1133
yellow,3.858024691358025e-06,1133
black,1.3020833333333334e-05,1134
blue,0.9334196566358025,1134
brown,0.05878327546296296,1134
green,0.02580439814814815,1134
orange,5.931712962962963e-05,1134
purple,0.0,1134
red,0.00026331018518518516,1134
white,2.4112654320987654e-06,1134
yellow,5.787037037037037e-06,1134
black,1.109182098765432e-05,1135
blue,0.9330328896604938,1135
brown,0.05731819058641975,1135
green,0.026165605709876544,1135
orange,8.63233024691358e-05,1135
purple,0.0,1135
red,0.0002541473765432099,1135
white,0.0,1135
yellow,9.162808641975309e-06,1135
black,7.2337962962962966e-06,1136
blue,0.9315432098765432,1136
brown,0.05378713348765432,1136
green,0.027659143518518517,1136
orange,8.391203703703703e-05,1136
purple,0.0,1136
red,0.0002488425925925926,1136
white,4.822530864197531e-07,1136
yellow,1.9290123456790124e-06,1136
black,1.253858024691358e-05,1137
blue,0.932563175154321,1137
brown,0.04951919367283951,1137
green,0.02654369212962963,1137
orange,5.497685185185185e-05,1137
purple,0.0,1137
red,0.00024112654320987653,1137
white,0.0,1137
yellow,0.0,1137
black,5.787037037037037e-06,1138
blue,0.9314925733024692,1138
brown,0.045985243055555555,1138
green,0.027505304783950617,1138
orange,4.870756172839506e-05,1138
purple,0.0,1138
red,0.0001880787037037037,1138
white,1.4467592592592592e-06,1138
yellow,2.4112654320987654e-06,1138
black,1.591435185185185e-05,1139
blue,0.9320288387345679,1139
brown,0.04418499228395062,1139
green,0.026960358796296297,1139
orange,4.1956018518518515e-05,1139
purple,0.0,1139
red,0.0001982060185185185,1139
white,0.0,1139
yellow,1.9290123456790124e-06,1139
black,4.822530864197531e-07,1140
blue,0.9314665316358025,1140
brown,0.042826003086419755,1140
green,0.027589699074074076,1140
orange,7.426697530864198e-05,1140
purple,0.0,1140
red,0.0001552854938271605,1140
white,4.822530864197531e-07,1140
yellow,1.9290123456790124e-06,1140
black,1.9290123456790124e-06,1141
blue,0.9318986304012346,1141
brown,0.04305121527777778,1141
green,0.027074652777777777,1141
orange,3.520447530864198e-05,1141
purple,0.0,1141
red,0.00022280092592592593,1141
white,0.0,1141
yellow,2.8935185185185184e-06,1141
black,4.822530864197531e-06,1142
blue,0.9304263117283951,1142
brown,0.043916859567901236,1142
green,0.028377700617283952,1142
orange,8.584104938271605e-05,1142
purple,0.0,1142
red,0.00021749614197530865,1142
white,0.0,1142
yellow,4.822530864197531e-06,1142
black,3.858024691358025e-06,1143
blue,0.9298090277777777,1143
brown,0.04427999614197531,1143
green,0.02892168209876543,1143
orange,9.596836419753087e-05,1143
purple,0.0,1143
red,0.00022328317901234567,1143
white,9.645061728395062e-07,1143
yellow,1.1574074074074073e-05,1143
black,1.4467592592592592e-06,1144
blue,0.9290678047839506,1144
brown,0.04345679012345679,1144
green,0.029622395833333332,1144
orange,7.908950617283951e-05,1144
purple,0.0,1144
red,0.00022810570987654322,1144
white,1.4467592592592592e-06,1144
yellow,2.8935185185185184e-06,1144
black,7.2337962962962966e-06,1145
blue,0.9299889081790124,1145
brown,0.04494550540123457,1145
green,0.028658854166666668,1145
orange,4.967206790123457e-05,1145
purple,0.0,1145
red,0.00024739583333333335,1145
white,4.340277777777778e-06,1145
yellow,1.9290123456790124e-06,1145
black,1.8807870370370372e-05,1146
blue,0.9278660300925926,1146
brown,0.04964265046296296,1146
green,0.030668402777777777,1146
orange,8.728780864197531e-05,1146
purple,0.0,1146
red,0.0002941743827160494,1146
white,2.4112654320987654e-06,1146
yellow,2.2665895061728396e-05,1146
black,2.0736882716049384e-05,1147
blue,0.9292023533950617,1147
brown,0.050687692901234566,1147
green,0.029214891975308643,1147
orange,0.0001017554012345679,1147
purple,0.0,1147
red,0.0003660300925925926,1147
white,6.26929012345679e-06,1147
yellow,1.253858024691358e-05,1147
black,2.9417438271604938e-05,1148
blue,0.9277300347222223,1148
brown,0.04907359182098765,1148
green,0.03058979552469136,1148
orange,0.00012152777777777777,1148
purple,0.0,1148
red,0.00040075231481481483,1148
white,6.751543209876544e-06,1148
yellow,1.253858024691358e-05,1148
black,7.71604938271605e-06,1149
blue,0.9291869212962963,1149
brown,0.04628616898148148,1149
green,0.02929639274691358,1149
orange,7.716049382716049e-05,1149
purple,0.0,1149
red,0.00039110725308641974,1149
white,4.340277777777778e-06,1149
yellow,3.858024691358025e-06,1149
black,9.162808641975309e-06,1150
blue,0.9276441936728395,1150
brown,0.04738811728395062,1150
green,0.030845389660493827,1150
orange,9.548611111111112e-05,1150
purple,0.0,1150
red,0.0004046103395061728,1150
white,6.751543209876544e-06,1150
yellow,5.787037037037037e-06,1150
black,1.0609567901234568e-05,1151
blue,0.9288030478395062,1151
brown,0.0484326774691358,1151
green,0.029539930555555555,1151
orange,6.847993827160494e-05,1151
purple,0.0,1151
red,0.00039737654320987656,1151
white,9.645061728395062e-06,1151
yellow,2.8935185185185184e-06,1151
black,8.198302469135803e-06,1152
blue,0.9276919367283951,1152
brown,0.048671875,1152
green,0.03073929398148148,1152
orange,9.645061728395061e-05,1152
purple,0.0,1152
red,0.00040075231481481483,1152
white,7.71604938271605e-06,1152
yellow,9.645061728395062e-07,1152
black,6.26929012345679e-06,1153
blue,0.9300438850308642,1153
brown,0.04759403935185185,1153
green,0.02839988425925926,1153
orange,6.510416666666667e-05,1153
purple,0.0,1153
red,0.0003997878086419753,1153
white,1.0609567901234568e-05,1153
yellow,0.0,1153
black,8.680555555555556e-06,1154
blue,0.9286149691358024,1154
brown,0.047107445987654324,1154
green,0.029947916666666668,1154
orange,7.860725308641976e-05,1154
purple,0.0,1154
red,0.00038724922839506175,1154
white,5.304783950617284e-06,1154
yellow,4.822530864197531e-07,1154
black,7.2337962962962966e-06,1155
blue,0.9317245370370371,1155
brown,0.04526331018518519,1155
green,0.026875,1155
orange,4.677854938271605e-05,1155
purple,0.0,1155
red,0.00038724922839506175,1155
white,5.787037037037037e-06,1155
yellow,0.0,1155
black,8.198302469135803e-06,1156
blue,0.9306954089506173,1156
brown,0.04402681327160494,1156
green,0.027950424382716048,1156
orange,6.221064814814815e-05,1156
purple,0.0,1156
red,0.00036940586419753087,1156
white,4.340277777777778e-06,1156
yellow,0.0,1156
black,1.9290123456790124e-06,1157
blue,0.9344280478395062,1157
brown,0.04200569058641975,1157
green,0.02428192515432099,1157
orange,4.0027006172839503e-05,1157
purple,0.0,1157
red,0.00033902391975308645,1157
white,2.4112654320987654e-06,1157
yellow,0.0,1157
black,6.751543209876544e-06,1158
blue,0.934125675154321,1158
brown,0.04085117669753086,1158
green,0.024592978395061728,1158
orange,4.243827160493827e-05,1158
purple,0.0,1158
red,0.0003327546296296296,1158
white,2.4112654320987654e-06,1158
yellow,0.0,1158
black,3.375771604938272e-06,1159
blue,0.9367886766975309,1159
brown,0.03974585262345679,1159
green,0.02199170524691358,1159
orange,2.9899691358024692e-05,1159
purple,0.0,1159
red,0.00031105324074074076,1159
white,9.645061728395062e-07,1159
yellow,0.0,1159
black,5.304783950617284e-06,1160
blue,0.9356288580246913,1160
brown,0.03962046682098765,1160
green,0.02322627314814815,1160
orange,3.279320987654321e-05,1160
purple,0.0,1160
red,0.00028018904320987656,1160
white,0.0,1160
yellow,0.0,1160
black,5.304783950617284e-06,1161
blue,0.938173225308642,1161
brown,0.03831886574074074,1161
green,0.020726273148148146,1161
orange,1.0609567901234568e-05,1161
purple,0.0,1161
red,0.00021942515432098766,1161
white,0.0,1161
yellow,0.0,1161
black,3.375771604938272e-06,1162
blue,0.9370380015432099,1162
brown,0.03882860725308642,1162
green,0.021909239969135803,1162
orange,1.591435185185185e-05,1162
purple,0.0,1162
red,0.00021749614197530865,1162
white,9.645061728395062e-07,1162
yellow,0.0,1162
black,9.162808641975309e-06,1163
blue,0.9396050347222222,1163
brown,0.03938271604938272,1163
green,0.019338348765432098,1163
orange,9.162808641975309e-06,1163
purple,0.0,1163
red,0.00021170910493827162,1163
white,9.645061728395062e-07,1163
yellow,3.858024691358025e-06,1163
black,6.26929012345679e-06,1164
blue,0.9382595486111112,1164
brown,0.0413966049382716,1164
green,0.020713252314814815,1164
orange,1.3020833333333334e-05,1164
purple,0.0,1164
red,0.00020929783950617283,1164
white,4.822530864197531e-07,1164
yellow,1.9290123456790124e-06,1164
black,1.253858024691358e-05,1165
blue,0.940066550925926,1165
brown,0.042254533179012344,1165
green,0.01888503086419753,1165
orange,6.751543209876544e-06,1165
purple,0.0,1165
red,0.00021170910493827162,1165
white,1.4467592592592592e-06,1165
yellow,0.0,1165
black,7.71604938271605e-06,1166
blue,0.9392660108024692,1166
brown,0.04081163194444445,1166
green,0.019874131944444446,1166
orange,2.4112654320987653e-05,1166
purple,0.0,1166
red,0.00021508487654320989,1166
white,1.4467592592592592e-06,1166
yellow,0.0,1166
black,1.54320987654321e-05,1167
blue,0.9412673611111111,1167
brown,0.03889998070987654,1167
green,0.01792775848765432,1167
orange,1.6396604938271605e-05,1167
purple,0.0,1167
red,0.00017650462962962962,1167
white,4.822530864197531e-07,1167
yellow,0.0,1167
black,1.0609567901234568e-05,1168
blue,0.9400641396604938,1168
brown,0.04000675154320988,1168
green,0.019192708333333332,1168
orange,2.3148148148148147e-05,1168
purple,0.0,1168
red,0.00016300154320987654,1168
white,4.822530864197531e-07,1168
yellow,0.0,1168
black,2.5559413580246914e-05,1169
blue,0.942046199845679,1169
brown,0.0396899112654321,1169
green,0.017267071759259258,1169
orange,1.591435185185185e-05,1169
purple,0.0,1169
red,0.00013744212962962964,1169
white,1.9290123456790124e-06,1169
yellow,0.0,1169
black,1.736111111111111e-05,1170
blue,0.9409249614197531,1170
brown,0.03998070987654321,1170
green,0.01837336033950617,1170
orange,2.0736882716049384e-05,1170
purple,0.0,1170
red,0.00013503086419753085,1170
white,0.0,1170
yellow,0.0,1170
black,3.472222222222222e-05,1171
blue,0.9427382330246914,1171
brown,0.04025559413580247,1171
green,0.01657648533950617,1171
orange,3.858024691358025e-06,1171
purple,0.0,1171
red,0.00012876157407407408,1171
white,0.0,1171
yellow,0.0,1171
black,9.162808641975309e-06,1172
blue,0.9419121334876543,1172
brown,0.040577256944444445,1172
green,0.01752218364197531,1172
orange,1.398533950617284e-05,1172
purple,0.0,1172
red,0.00011911651234567901,1172
white,4.822530864197531e-07,1172
yellow,0.0,1172
black,2.7488425925925926e-05,1173
blue,0.9444367283950618,1173
brown,0.03962239583333333,1173
green,0.01490210262345679,1173
orange,6.751543209876544e-06,1173
purple,0.0,1173
red,0.00010609567901234568,1173
white,0.0,1173
yellow,0.0,1173
black,1.591435185185185e-05,1174
blue,0.9435927854938272,1174
brown,0.040869502314814815,1174
green,0.01572289737654321,1174
orange,9.162808641975309e-06,1174
purple,0.0,1174
red,0.0001099537037037037,1174
white,4.822530864197531e-07,1174
yellow,0.0,1174
black,2.604166666666667e-05,1175
blue,0.9454041280864197,1175
brown,0.04425829475308642,1175
green,0.013893229166666667,1175
orange,1.0609567901234568e-05,1175
purple,0.0,1175
red,7.089120370370371e-05,1175
white,4.822530864197531e-07,1175
yellow,0.0,1175
black,2.2665895061728396e-05,1176
blue,0.9443639081790124,1176
brown,0.04650221836419753,1176
green,0.014943094135802469,1176
orange,1.3503086419753087e-05,1176
purple,0.0,1176
red,0.00010754243827160494,1176
white,9.645061728395062e-07,1176
yellow,0.0,1176
black,2.845293209876543e-05,1177
blue,0.9461699459876544,1177
brown,0.044521604938271606,1177
green,0.013232542438271605,1177
orange,1.0609567901234568e-05,1177
purple,0.0,1177
red,9.934413580246914e-05,1177
white,1.9290123456790124e-06,1177
yellow,0.0,1177
black,2.7488425925925926e-05,1178
blue,0.9452300347222222,1178
brown,0.045050154320987655,1178
green,0.014234664351851853,1178
orange,1.3503086419753087e-05,1178
purple,0.0,1178
red,0.00011188271604938272,1178
white,2.8935185185185184e-06,1178
yellow,0.0,1178
black,4.243827160493827e-05,1179
blue,0.9465919174382716,1179
brown,0.04622974537037037,1179
green,0.012839988425925927,1179
orange,3.375771604938272e-06,1179
purple,0.0,1179
red,7.282021604938271e-05,1179
white,2.8935185185185184e-06,1179
yellow,0.0,1179
black,4.0027006172839503e-05,1180
blue,0.9454436728395061,1180
brown,0.04794994212962963,1180
green,0.014028260030864197,1180
orange,9.645061728395062e-06,1180
purple,0.0,1180
red,8.342978395061729e-05,1180
white,3.375771604938272e-06,1180
yellow,0.0,1180
black,6.17283950617284e-05,1181
blue,0.9470293209876544,1181
brown,0.04767264660493827,1181
green,0.012398244598765432,1181
orange,4.822530864197531e-07,1181
purple,0.0,1181
red,6.317515432098766e-05,1181
white,4.822530864197531e-06,1181
yellow,0.0,1181
black,5.304783950617284e-05,1182
blue,0.9457691936728395,1182
brown,0.04809027777777778,1182
green,0.013606288580246914,1182
orange,9.645061728395062e-06,1182
purple,0.0,1182
red,5.690586419753086e-05,1182
white,6.26929012345679e-06,1182
yellow,0.0,1182
black,6.510416666666667e-05,1183
blue,0.9474238040123457,1183
brown,0.04593942901234568,1183
green,0.012065972222222223,1183
orange,2.4112654320987654e-06,1183
purple,0.0,1183
red,4.5814043209876546e-05,1183
white,4.340277777777778e-06,1183
yellow,0.0,1183
black,4.0027006172839503e-05,1184
blue,0.9467158564814815,1184
brown,0.046377314814814816,1184
green,0.012827449845679012,1184
orange,7.2337962962962966e-06,1184
purple,0.0,1184
red,4.774305555555556e-05,1184
white,5.304783950617284e-06,1184
yellow,0.0,1184
black,4.050925925925926e-05,1185
blue,0.9485344328703704,1185
brown,0.04331500771604938,1185
green,0.011257233796296296,1185
orange,4.822530864197531e-06,1185
purple,0.0,1185
red,4.340277777777778e-05,1185
white,2.4112654320987654e-06,1185
yellow,0.0,1185
black,3.3275462962962965e-05,1186
blue,0.9477932098765433,1186
brown,0.04265721450617284,1186
green,0.012101176697530865,1186
orange,3.375771604938272e-06,1186
purple,0.0,1186
red,4.967206790123457e-05,1186
white,1.4467592592592592e-06,1186
yellow,0.0,1186
black,2.3148148148148147e-05,1187
blue,0.9502985146604939,1187
brown,0.03883487654320988,1187
green,0.00982445987654321,1187
orange,0.0,1187
purple,0.0,1187
red,1.736111111111111e-05,1187
white,0.0,1187
yellow,0.0,1187
black,3.423996913580247e-05,1188
blue,0.950201099537037,1188
brown,0.037943190586419755,1188
green,0.010003858024691357,1188
orange,0.0,1188
purple,0.0,1188
red,1.6396604938271605e-05,1188
white,0.0,1188
yellow,0.0,1188
black,2.845293209876543e-05,1189
blue,0.9516005979938271,1189
brown,0.03542920524691358,1189
green,0.008640528549382716,1189
orange,0.0,1189
purple,0.0,1189
red,1.253858024691358e-05,1189
white,0.0,1189
yellow,0.0,1189
black,7.2337962962962966e-06,1190
blue,0.9511284722222222,1190
brown,0.035395447530864196,1190
green,0.009166184413580247,1190
orange,0.0,1190
purple,0.0,1190
red,1.736111111111111e-05,1190
white,0.0,1190
yellow,0.0,1190
black,1.6396604938271605e-05,1191
blue,0.953521412037037,1191
brown,0.031712962962962964,1191
green,0.006876929012345679,1191
